Day fraction since midnight on 8/7/2024,raw (L/min),filter (volts),sludge (volts),turbidityInfluent (NTU),turbidityEffluent (NTU),turbidityClarified (NTU),turbidityTubeSettler (),coagulantDoseController (rpm),masterflexPumpController (),coagulantDose(mg/L) (),coagDoseToFlow(mL/s) (),setGlobalVariables (),flocculatedTurbidity (NTU),flocSaturation (),tubeSettlerController (),shiftedInfluent (NTU),DOM (mg/L)
0.46813925,31.06798744,0.5681746,0.39700997,22.09865189,0.52102703,1.26816642,1.24223971,5.8812951,0.63157895,2.81255881,0.02046459,1.0,11.89461947,0.98083531,15.78947368,22.64875541,-0.01265838
0.46819712,31.0454216,0.5682255,0.39623508,22.09865189,0.52102703,1.27950895,1.24660039,5.80794696,0.63157895,2.81255881,0.02041619,1.0,11.89461947,0.98083531,15.78947368,22.64875541,-0.01265838
0.468255,31.02264023,0.5683434,0.39635965,22.3415184,0.5234524,1.28959262,1.24398923,5.80073197,0.63157895,2.81255881,0.02044776,1.0,11.89461947,0.98083531,15.78947368,22.64875541,-0.01265838
0.46831287,30.91993332,0.56836987,0.39697477,22.18730927,0.53027874,1.3020308,1.24398923,5.8344,0.63157895,2.81255881,0.02040567,1.0,11.89461947,0.98083531,15.78947368,22.64875541,-0.01265838
0.46837075,30.91904068,0.56831521,0.39824641,22.18730927,0.54330045,1.31363952,1.24203932,5.87670357,0.63157895,2.84791859,0.02062599,1.0,11.88771265,0.97900374,15.78947368,22.67625109,-0.00364333
0.46842861,30.93369293,0.56818283,0.3971352,22.18730999,0.54988742,1.33989394,1.21359873,5.89314039,0.63157895,2.84791859,0.02053437,1.0,11.88771265,0.97900374,15.78947368,22.67625109,-0.00364333
0.46848648,30.90487671,0.56827265,0.39652994,22.26020432,0.5499444,1.33989394,1.19086015,5.88644389,0.63157895,2.84791859,0.0207027,1.0,11.88771265,0.97900374,15.78947368,22.67625109,-0.00364333
0.46854436,30.94861984,0.56827545,0.39825934,22.34998703,0.54925865,1.33989999,1.19675362,5.91079525,0.63157895,2.84791859,0.0206196,1.0,11.88771265,0.97900374,15.78947368,22.67625109,-0.00364333
0.46860223,30.97623062,0.56863379,0.39764738,22.16687202,0.54925865,1.37767506,1.21445429,5.91931753,0.63157895,2.84791859,0.02060468,1.0,11.88771265,0.97900374,15.78947368,22.67625109,-0.00364333
0.46866011,31.01556396,0.56843859,0.39619768,22.21961212,0.53764653,1.37767506,1.21445429,5.91079525,0.63157895,2.84791859,0.02081989,1.0,11.88771265,0.97900374,15.78947368,22.67625109,-0.00364333
0.46871797,31.03077126,0.56842601,0.39555606,22.29236794,0.53764653,1.38358545,1.21294415,5.91931753,0.63157895,2.84791859,0.0208071,1.0,11.88771265,0.97900374,15.78947368,22.67625109,-0.00364333
0.46877584,31.02692604,0.56840444,0.3957001,22.33954239,0.53748786,1.38358545,1.21521437,5.89374886,0.63157895,2.84791859,0.02062173,1.0,11.88771265,0.97900374,15.78947368,22.67625109,-0.00364333
0.46883372,31.01576614,0.56856173,0.39577416,22.34455109,0.54868639,1.38358999,1.22824419,5.91079525,0.63157895,2.84791859,0.02073466,1.0,11.88771265,0.97900374,15.78947368,22.67625109,-0.00364333
0.46889159,30.93806648,0.568389,0.39570874,22.27499771,0.55022693,1.35736203,1.21465158,5.89618422,0.63157895,2.84791859,0.02063877,1.0,11.88771265,0.97900374,15.78947368,22.67625109,-0.00364333
0.46894947,30.90208435,0.5684396,0.39559689,22.26631927,0.55022693,1.34148574,1.21485674,5.89618422,0.63157895,2.84791859,0.02063664,1.0,11.88771265,0.97900374,15.78947368,22.67625109,-0.00364333
0.46900734,30.9655304,0.56854844,0.39564037,22.29286575,0.5435102,1.32120931,1.18817401,5.88340006,0.63157895,2.84791859,0.02073679,1.0,11.88771265,0.97900374,15.78947368,22.67625109,-0.00364333
0.46906521,31.03389931,0.56837183,0.39567471,22.29286575,0.5435102,1.31156099,1.17553318,5.84912814,0.63157895,2.81010271,0.02043621,1.0,12.07590999,0.97799969,15.78947368,23.06887218,-0.00113466
0.46912309,30.97747803,0.56840593,0.39658323,22.29286999,0.54351999,1.31156099,1.17326331,5.86234329,0.63157895,2.81010271,0.02050348,1.0,12.07590999,0.97799969,15.78947368,23.06887218,-0.00113466
0.46918095,31.07494545,0.56857526,0.39591867,22.40977859,0.54351999,1.29194152,1.16696405,5.86114178,0.63157895,2.81010271,0.0206002,1.0,12.07590999,0.97799969,15.78947368,23.06887218,-0.00113466
0.46923882,30.99845886,0.56852055,0.39566451,22.27918243,0.54520899,1.28842247,1.18689144,5.86354516,0.63157895,2.81010271,0.02038785,1.0,12.07590999,0.97799969,15.78947368,23.06887218,-0.00113466
0.4692967,30.97796822,0.56850678,0.39583957,22.15161133,0.54938751,1.28853083,1.19244027,5.84672548,0.63157895,2.81010271,0.02046564,1.0,12.07590999,0.97799969,15.78947368,23.06887218,-0.00113466
0.46935457,31.02441788,0.56832403,0.39696556,22.36843491,0.54938751,1.29405022,1.22476506,5.81849256,0.63157895,2.81010271,0.02046774,1.0,12.07590999,0.97799969,15.78947368,23.06887218,-0.00113466
0.46941245,30.97545242,0.56834865,0.39615849,22.36843491,0.55400145,1.29405022,1.21633792,5.84191981,0.63157895,2.81010271,0.02033319,1.0,12.07590999,0.97799969,15.78947368,23.06887218,-0.00113466
0.46947032,30.98363113,0.56851876,0.40008977,22.11818314,0.55400145,1.28052342,1.20775986,5.80347586,0.63157895,2.81010271,0.02035842,1.0,12.07590999,0.97799969,15.78947368,23.06887218,-0.00113466
0.46952818,31.00427055,0.56817359,0.39598534,22.17099762,0.55400999,1.27954841,1.20775986,5.8515308,0.63157895,2.81010271,0.02040467,1.0,12.07590999,0.97799969,15.78947368,23.06887218,-0.00113466
0.46958606,30.96438026,0.5683766,0.39578319,22.21577835,0.57317442,1.29263198,1.20254838,5.79446527,0.63157895,2.81010271,0.02026801,1.0,12.07590999,0.97799969,15.78947368,23.06887218,-0.00113466
0.46964392,30.88131332,0.56823438,0.39600888,22.21577835,0.57317442,1.27306926,1.21004152,5.77944785,0.63157895,2.81010271,0.02048877,1.0,12.07590999,0.97799969,15.78947368,23.06887218,-0.00113466
0.4697018,30.87967682,0.56839371,0.3958908,22.32426834,0.57848358,1.264009,1.21004152,5.83050692,0.63157895,2.81010271,0.02039206,1.0,12.07590999,0.97799969,15.78947368,23.06887218,-0.00113466
0.46975967,30.90537643,0.568542,0.39739615,22.26172066,0.57848358,1.26466084,1.17759097,5.88100712,0.63157895,2.79045622,0.02033091,1.0,12.02299559,0.97897963,15.78947368,22.942538,-0.00526719
0.46981756,30.90173721,0.56860179,0.39700538,22.30059433,0.57758111,1.27499878,1.19262147,5.78198879,0.63157895,2.79045622,0.02016598,1.0,12.02299559,0.97897963,15.78947368,22.942538,-0.00526719
0.46987542,30.95059395,0.56864911,0.39736933,22.23640633,0.57758111,1.26900101,1.1996063,5.7718488,0.63157895,2.79045622,0.02023279,1.0,12.02299559,0.97897963,15.78947368,22.942538,-0.00526719
0.46993328,31.02513504,0.56866241,0.39631131,22.23640633,0.57758999,1.27831531,1.19678175,5.77960293,0.63157895,2.79045622,0.02033091,1.0,12.02299559,0.97897963,15.78947368,22.942538,-0.00526719
0.46999115,31.06944847,0.5683111,0.39757499,22.15233231,0.5785777,1.27831531,1.19678175,5.81956813,0.63157895,2.79045622,0.02038937,1.0,12.02299559,0.97897963,15.78947368,22.942538,-0.00526719
0.47004903,31.099226,0.56762195,0.39662242,22.19879532,0.5785777,1.27720034,1.19678999,5.79630502,0.63157895,2.79045622,0.02037058,1.0,12.02299559,0.97897963,15.78947368,22.942538,-0.00526719
0.4701069,31.03204155,0.56973511,0.3953076,22.19879532,0.57862216,1.27720034,1.18767381,5.75335777,0.63157895,2.79045622,0.02018477,1.0,12.02299559,0.97897963,15.78947368,22.942538,-0.00526719
0.47016477,30.98750496,0.56915587,0.39597356,21.98998642,0.57088763,1.25238621,1.19603264,5.78198879,0.63157895,2.79045622,0.02025158,1.0,12.02299559,0.97897963,15.78947368,22.942538,-0.00526719
0.47022266,30.94876671,0.56861919,0.39571351,22.03130722,0.55917823,1.24483764,1.20394659,5.7825857,0.63157895,2.79045622,0.02027663,1.0,12.02299559,0.97897963,15.78947368,22.942538,-0.00526719
0.47028052,30.99513626,0.5685131,0.39595184,22.12560272,0.55383527,1.24309373,1.21248281,5.77423466,0.63157895,2.79045622,0.02029542,1.0,12.02299559,0.97897963,15.78947368,22.942538,-0.00526719
0.47033838,30.92254257,0.5687418,0.39610517,22.12560272,0.55383527,1.24504602,1.229334,5.75514672,0.63157895,2.79045622,0.02013884,1.0,12.02299559,0.97897963,15.78947368,22.942538,-0.00526719
0.47039625,30.95812798,0.56873703,0.39573151,22.12560999,0.55173647,1.24707675,1.21477306,5.78795397,0.63157895,2.79045622,0.02012422,1.0,12.02299559,0.97897963,15.78947368,22.942538,-0.00526719
0.47045413,30.99415779,0.56870151,0.39577353,22.14954185,0.56854707,1.24807835,1.2064563,5.76721112,0.63157895,2.7738808,0.02009392,1.0,11.90337054,0.98048133,15.78947368,22.67384364,-0.0110503
0.470512,30.99154663,0.56862718,0.39564231,22.14954185,0.56854707,1.24630499,1.19514406,5.78677833,0.63157895,2.7738808,0.02016033,1.0,11.90337054,0.98048133,15.78947368,22.67384364,-0.0110503
0.47056987,31.04636002,0.56854582,0.3958649,22.14954185,0.56854707,1.23621094,1.18281579,5.78855737,0.63157895,2.7738808,0.02017694,1.0,11.90337054,0.98048133,15.78947368,22.67384364,-0.0110503
0.47062775,31.0701313,0.56869644,0.3991639,21.96458435,0.54589295,1.24605477,1.16971505,5.76365376,0.63157895,2.7738808,0.02022675,1.0,11.90337054,0.98048133,15.78947368,22.67384364,-0.0110503
0.47068562,31.07088661,0.56890249,0.39718893,22.06003952,0.53575224,1.23855996,1.16838396,5.75001523,0.63157895,2.7738808,0.02011883,1.0,11.90337054,0.98048133,15.78947368,22.67384364,-0.0110503
0.47074348,31.10359192,0.56709909,0.3984496,21.99508286,0.53575224,1.23855996,1.17888522,5.77432618,0.63157895,2.7738808,0.02031183,1.0,11.90337054,0.98048133,15.78947368,22.67384364,-0.0110503
0.47080135,31.09457397,0.56882817,0.39795613,22.06338501,0.5085935,1.22408855,1.18576682,5.75179427,0.63157895,2.7738808,0.02029731,1.0,11.90337054,0.98048133,15.78947368,22.67384364,-0.0110503
0.47085924,31.1143055,0.56858158,0.39670259,22.06828308,0.5085935,1.22343457,1.18921304,5.80100917,0.63157895,2.7738808,0.0201043,1.0,11.90337054,0.98048133,15.78947368,22.67384364,-0.0110503
0.4709171,31.01352119,0.56855196,0.39755562,22.06828308,0.49450609,1.21045876,1.18921304,5.72392597,0.63157895,2.7738808,0.0201043,1.0,11.90337054,0.98048133,15.78947368,22.67384364,-0.0110503
0.47097499,30.909132,0.56857651,0.39590365,22.14664078,0.50282335,1.21045876,1.18921999,5.75535233,0.63157895,2.7738808,0.02013543,1.0,11.90337054,0.98048133,15.78947368,22.67384364,-0.0110503
0.47103285,30.97845459,0.56875014,0.39563182,22.21490669,0.51641649,1.21936274,1.15972471,5.74408619,0.63157895,2.7738808,0.02016241,1.0,11.90337054,0.98048133,15.78947368,22.67384364,-0.0110503
0.47109072,31.04789925,0.56890678,0.39570212,22.21490669,0.51641649,1.21936274,1.17496359,5.76780377,0.63157895,2.7738808,0.02031183,1.0,11.90337054,0.98048133,15.78947368,22.67384364,-0.0110503
0.47114858,31.01059723,0.56887507,0.3954798,22.00847435,0.53664696,1.21936999,1.17152488,5.73555594,0.63157895,2.76804718,0.02011794,1.0,11.85796124,0.97926898,15.78947368,22.61187326,-0.0045567
0.47120647,30.99835587,0.56865692,0.39594394,21.98917389,0.53664696,1.22818768,1.16107309,5.75567377,0.63157895,2.76804718,0.02011587,1.0,11.85796124,0.97926898,15.78947368,22.61187326,-0.0045567
0.47126433,31.00359917,0.56875563,0.3964968,21.98917389,0.53664696,1.24459767,1.14840114,5.72135539,0.63157895,2.76804718,0.02010137,1.0,11.85796124,0.97926898,15.78947368,22.61187326,-0.0045567
0.4713222,30.94396019,0.56860393,0.39625606,22.10401917,0.53664999,1.2480799,1.13851607,5.74916508,0.63157895,2.76804718,0.02012001,1.0,11.85796124,0.97926898,15.78947368,22.61187326,-0.0045567
0.47138007,30.91740608,0.56858724,0.39561918,22.17184639,0.53664999,1.2567699,1.1435647,5.73733123,0.63157895,2.76804718,0.02006823,1.0,11.85796124,0.97926898,15.78947368,22.61187326,-0.0045567
0.47143796,30.94340324,0.56865716,0.39612779,22.15955353,0.56520188,1.26656175,1.1435647,5.72845549,0.63157895,2.76804718,0.02003924,1.0,11.85796124,0.97926898,15.78947368,22.61187326,-0.0045567
0.47149583,30.95662117,0.56866246,0.39656147,22.00308228,0.57510692,1.27478135,1.15369344,5.8041934,0.63157895,2.76804718,0.02024219,1.0,11.85796124,0.97926898,15.78947368,22.61187326,-0.0045567
0.47155369,31.30327034,0.56866783,0.395639,22.1829834,0.57510692,1.26996124,1.16217482,5.81721113,0.63157895,2.76804718,0.02051349,1.0,11.85796124,0.97926898,15.78947368,22.61187326,-0.0045567
0.47161156,31.49217415,0.56898057,0.39565241,22.15980148,0.59232098,1.25921237,1.1793505,5.87283122,0.63157895,2.76804718,0.02049278,1.0,11.85796124,0.97926898,15.78947368,22.61187326,-0.0045567
0.47166943,31.62471199,0.56885695,0.39833099,22.19988632,0.59232098,1.25190866,1.19226778,5.89472399,0.63157895,2.76804718,0.02057355,1.0,11.85796124,0.97926898,15.78947368,22.61187326,-0.0045567
0.4717273,31.51793861,0.56887925,0.39754781,22.20298195,0.59562814,1.25190866,1.19635522,5.84442977,0.63157895,2.76804718,0.02041823,1.0,11.85796124,0.97926898,15.78947368,22.61187326,-0.0045567
0.47178518,31.23250198,0.56922257,0.39582515,22.20298195,0.59752935,1.28102827,1.18702304,5.76395774,0.63157895,2.76804718,0.02010758,1.0,11.85796124,0.97926898,15.78947368,22.61187326,-0.0045567
0.47184305,31.11457062,0.56912315,0.39589348,22.2008152,0.59614104,1.26130676,1.17676544,5.79192247,0.63157895,2.78062036,0.02029669,1.0,11.77648326,0.97858698,15.78947368,22.46702704,-0.00019789
0.47190092,31.24206924,0.56922704,0.39573652,22.11370087,0.59614104,1.26153278,1.198192,5.80143263,0.63157895,2.78062036,0.02033206,1.0,11.77648326,0.97858698,15.78947368,22.46702704,-0.00019789
0.4719588,31.1380825,0.56929582,0.39572057,21.97950745,0.59614104,1.25167239,1.18572628,5.79370583,0.63157895,2.78062036,0.02024677,1.0,11.77648326,0.97858698,15.78947368,22.46702704,-0.00019789
0.47201666,31.09813118,0.56923145,0.39555413,22.01570892,0.59453797,1.24730265,1.17711914,5.80321598,0.63157895,2.78062036,0.02030501,1.0,11.77648326,0.97858698,15.78947368,22.46702704,-0.00019789
0.47207453,31.08915329,0.5694465,0.39569584,21.96372032,0.5826236,1.24984086,1.17003524,5.76755246,0.63157895,2.78062036,0.02028213,1.0,11.77648326,0.97858698,15.78947368,22.46702704,-0.00019789
0.4721324,31.07086754,0.56948125,0.39573804,21.96372032,0.5826236,1.25312889,1.14737046,5.81926439,0.63157895,2.78062036,0.02028629,1.0,11.77648326,0.97858698,15.78947368,22.46702704,-0.00019789
0.47219028,31.11510086,0.569381,0.39562577,22.17795181,0.5826236,1.23417854,1.13314283,5.79786663,0.63157895,2.78062036,0.0201157,1.0,11.77648326,0.97858698,15.78947368,22.46702704,-0.00019789
0.47224815,31.0908432,0.56955522,0.39683065,22.17795181,0.60027814,1.22539032,1.16054106,5.77171326,0.63157895,2.78062036,0.02029461,1.0,11.77648326,0.97858698,15.78947368,22.46702704,-0.00019789
0.47230602,31.09303284,0.56956482,0.39573517,22.37281036,0.59805518,1.20211184,1.16147435,5.82401928,0.63157895,2.78062036,0.02028629,1.0,11.77648326,0.97858698,15.78947368,22.46702704,-0.00019789
0.47236388,31.18432236,0.56964839,0.39570272,22.33636856,0.5901522,1.18663776,1.16325593,5.78597832,0.63157895,2.78062036,0.02031126,1.0,11.77648326,0.97858698,15.78947368,22.46702704,-0.00019789
0.47242176,31.11945915,0.56954366,0.39638555,22.22964859,0.5901522,1.16469276,1.15734279,5.80143263,0.63157895,2.78062036,0.02025509,1.0,11.77648326,0.97858698,15.78947368,22.46702704,-0.00019789
0.47247963,31.0696125,0.56932104,0.39589238,22.13750076,0.5901522,1.15098715,1.15734279,5.78241232,0.63157895,2.78062036,0.02016979,1.0,11.77648326,0.97858698,15.78947368,22.46702704,-0.00019789
0.4725375,31.08564949,0.56959099,0.39625779,22.20433235,0.57587826,1.16174483,1.14417827,5.78976896,0.63157895,2.76794014,0.02028283,1.0,11.9195941,0.97931956,15.78947368,22.73176924,-0.0055952
0.47259539,31.16036987,0.5696491,0.39549631,22.51036644,0.58202267,1.16464472,1.14661586,5.78326053,0.63157895,2.76794014,0.02027247,1.0,11.9195941,0.97931956,15.78947368,22.73176924,-0.0055952
0.47265325,31.3198185,0.56960589,0.39559522,22.51036644,0.58202267,1.14891803,1.14509618,5.83236967,0.63157895,2.76794014,0.02033046,1.0,11.9195941,0.97931956,15.78947368,22.73176924,-0.0055952
0.47271111,31.34721565,0.56964689,0.39559335,22.34549904,0.58950293,1.12883377,1.14408338,5.78266914,0.63157895,2.76794014,0.0203988,1.0,11.9195941,0.97931956,15.78947368,22.73176924,-0.0055952
0.47276898,31.40119934,0.56968749,0.39575216,22.34072113,0.59192306,1.12883377,1.14067352,5.83000307,0.63157895,2.76794014,0.02043814,1.0,11.9195941,0.97931956,15.78947368,22.73176924,-0.0055952
0.47282686,31.34610939,0.5696305,0.39562032,22.33196259,0.59844846,1.10600519,1.09833837,5.79391079,0.63157895,2.76794014,0.02033667,1.0,11.9195941,0.97931956,15.78947368,22.73176924,-0.0055952
0.47288473,31.16364479,0.56950361,0.39560723,22.53269577,0.59844846,1.10347891,1.11889708,5.80633557,0.63157895,2.76794014,0.02014408,1.0,11.9195941,0.97931956,15.78947368,22.73176924,-0.0055952
0.4729426,31.16780472,0.56970203,0.39565971,22.53269577,0.60431951,1.0904057,1.12187982,5.77497687,0.63157895,2.76794014,0.02014408,1.0,11.9195941,0.97931956,15.78947368,22.73176924,-0.0055952
0.47300047,31.07220268,0.56964666,0.39580855,22.35028458,0.59204561,1.08643615,1.12991238,5.78858548,0.63157895,2.76794014,0.02012544,1.0,11.9195941,0.97931956,15.78947368,22.73176924,-0.0055952
0.47305836,31.04489136,0.56977057,0.39564979,22.62119102,0.58430964,1.07914913,1.13751137,5.76551008,0.63157895,2.76794014,0.02012959,1.0,11.9195941,0.97931956,15.78947368,22.73176924,-0.0055952
0.47311622,31.03217697,0.56953925,0.39561924,22.53541183,0.58430964,1.07564628,1.14954031,5.77201852,0.63157895,2.76794014,0.02040294,1.0,11.9195941,0.97931956,15.78947368,22.73176924,-0.0055952
0.47317408,30.97658157,0.56978208,0.39587885,22.32022476,0.58430964,1.08452523,1.17973709,5.73592625,0.63157895,2.76794014,0.0200074,1.0,11.9195941,0.97931956,15.78947368,22.73176924,-0.0055952
0.47323197,30.96491432,0.56905538,0.39584273,22.31053734,0.58430999,1.06965756,1.16582799,5.72079793,0.63157895,2.75070872,0.02009071,1.0,11.99482396,0.98024035,15.78947368,22.85866281,-0.01107106
0.47328983,31.02439499,0.57189929,0.39765209,22.31053734,0.57094073,1.05773473,1.15997374,5.71256584,0.63157895,2.75070872,0.02005984,1.0,11.99482396,0.98024035,15.78947368,22.85866281,-0.01107106
0.4733477,31.00139999,0.57032454,0.39698064,22.35702515,0.57094073,1.05773473,1.17452013,5.70139382,0.63157895,2.75070872,0.01997752,1.0,11.99482396,0.98024035,15.78947368,22.85866281,-0.01107106
0.47340557,30.95227051,0.56943548,0.39550811,22.4272728,0.57492942,1.05773999,1.16451192,5.81134915,0.63157895,2.75070872,0.0199734,1.0,11.99482396,0.98024035,15.78947368,22.85866281,-0.01107106
0.47346345,30.96254539,0.5697329,0.39587995,22.51200294,0.57492942,1.04904246,1.15421605,5.74255391,0.63157895,2.75070872,0.02001662,1.0,11.99482396,0.98024035,15.78947368,22.85866281,-0.01107106
0.47352131,31.05377007,0.57100654,0.39660567,22.51200294,0.58496106,1.09266663,1.14033747,5.73138189,0.63157895,2.75070872,0.02011746,1.0,11.99482396,0.98024035,15.78947368,22.85866281,-0.01107106
0.47357918,31.06789398,0.56933558,0.39599362,22.51200999,0.58496999,1.0733,1.15953243,5.72903001,0.63157895,2.75070872,0.02003308,1.0,11.99482396,0.98024035,15.78947368,22.85866281,-0.01107106
0.47363705,30.99856377,0.56927931,0.39567891,22.43697357,0.58496999,1.06646645,1.14666867,5.71550612,0.63157895,2.75070872,0.01996723,1.0,11.99482396,0.98024035,15.78947368,22.85866281,-0.01107106
0.47369492,31.0493412,0.56936997,0.39558768,22.43697357,0.56297183,1.06591499,1.18500113,5.69962965,0.63157895,2.75070872,0.01996517,1.0,11.99482396,0.98024035,15.78947368,22.85866281,-0.01107106
0.4737528,31.13447189,0.56933093,0.39557648,22.43697999,0.56297183,1.07026899,1.18500113,5.70021805,0.63157895,2.75070872,0.02007424,1.0,11.99482396,0.98024035,15.78947368,22.85866281,-0.01107106
0.47381067,31.13130188,0.56937402,0.39566612,22.24232864,0.55765992,1.07596672,1.18500999,5.73255765,0.63157895,2.75070872,0.02003514,1.0,11.99482396,0.98024035,15.78947368,22.85866281,-0.01107106
0.47386854,31.08033752,0.56934047,0.3962934,23.89030075,0.5590843,1.07719862,1.18115544,5.7043334,0.63157895,2.75070872,0.01996517,1.0,11.99482396,0.98024035,15.78947368,22.85866281,-0.01107106
0.4739264,31.00230217,0.56917596,0.39568135,24.50278854,0.5590843,1.0866164,1.18224299,5.67784034,0.63157895,2.74642621,0.01997313,1.0,12.08380753,0.9799738,15.78947368,23.03930907,-0.01093609
0.47398428,30.94637108,0.56930971,0.39605665,24.53372955,0.5461129,1.10268152,1.17994356,5.71952279,0.63157895,2.74642621,0.01988682,1.0,12.08380753,0.9799738,15.78947368,23.03930907,-0.01093609
